id,loss
0,0.8714296
1,0.80727077
2,0.68204087
3,0.64595765
4,0.6627029
5,0.63532776
6,0.5983167
7,0.61816037
8,0.58189553
9,0.5642815
10,0.5363317
11,0.52911204
12,0.523542
13,0.5068174
14,0.485263
15,0.48422024
16,0.48206416
17,0.4622846
18,0.4491516
19,0.44005388
20,0.4210042
21,0.4195346
22,0.40339315
23,0.4024475
24,0.38963783
25,0.38330954
26,0.3729421
27,0.35903668
28,0.35014474
29,0.33754966
30,0.32786152
31,0.3190577
32,0.30996382
33,0.30287394
34,0.3000997
35,0.2995764
36,0.29112464
37,0.29566967
38,0.29258788
39,0.2868768
40,0.2779606
41,0.26963773
42,0.26290554
43,0.25586835
44,0.2493288
45,0.24272737
46,0.23630834
47,0.23536576
48,0.23203047
49,0.22840883
50,0.2239987
51,0.21950084
52,0.21874966
53,0.21284409
54,0.20830485
55,0.2047089
56,0.2025471
57,0.19862743
58,0.19534329
59,0.19264838
60,0.18916088
61,0.18632145
62,0.1815705
63,0.1804256
64,0.17777407
65,0.17480189
66,0.17446972
67,0.17177093
68,0.16967048
69,0.16940323
70,0.16676937
71,0.16338257
72,0.16000837
73,0.15828677
74,0.15873589
75,0.1560248
76,0.15282167
77,0.15167713
78,0.1493847
79,0.15009221
80,0.15040123
81,0.14801365
82,0.14953664
83,0.1463537
84,0.146011
85,0.14333941
86,0.14079565
87,0.13751693
88,0.13592535
89,0.13350433
90,0.13398159
91,0.13125394
92,0.13027586
93,0.12815382
94,0.12574571
95,0.12306516
96,0.12369554
97,0.12583634
98,0.124683745
99,0.12627263
100,0.12373469
101,0.12533878
102,0.12278725
103,0.12067645
104,0.12029558
105,0.11884106
106,0.11726867
107,0.12084522
108,0.11902239
109,0.121230744
110,0.119179666
111,0.12483187
112,0.12440367
113,0.12667044
114,0.12600553
115,0.12371322
116,0.12172669
117,0.12182668
118,0.119859286
119,0.118305445
120,0.116836816
121,0.11619283
122,0.11391932
123,0.11202923
124,0.11056811
125,0.10909036
126,0.10713393
127,0.10559695
128,0.10607093
129,0.11240412
130,0.11175147
131,0.11074704
132,0.11053689
133,0.108585075
134,0.10635695
135,0.104988046
136,0.10376777
137,0.104685664
138,0.10439349
139,0.1045857
140,0.10415748
141,0.102648824
142,0.1009241
143,0.101371594
144,0.09988913
145,0.09800753
146,0.0980513
147,0.096533805
148,0.09703741
149,0.095558345
150,0.093608
151,0.09241358
152,0.09120486
153,0.08990556
154,0.08970253
155,0.09139994
156,0.0911973
157,0.090827666
158,0.08990167
159,0.088219665
160,0.088890344
161,0.08739823
162,0.08560421
163,0.083930075
164,0.08331255
165,0.08166283
166,0.08202335
167,0.081737034
168,0.08071543
169,0.0794487
170,0.07793149
171,0.07704626
172,0.075700656
173,0.07447055
174,0.073029324
175,0.072188854
176,0.07087561
177,0.07117106
178,0.07146556
179,0.072828494
180,0.073337615
181,0.07302274
182,0.07176275
183,0.071368046
184,0.070428364
185,0.07032435
186,0.07079122
187,0.06969935
188,0.07077651
189,0.069426484
190,0.06823452
191,0.06854375
192,0.07004207
193,0.068883285
194,0.068701126
195,0.06755366
196,0.06635712
197,0.065490775
198,0.06794172
199,0.06713624
200,0.06634157
201,0.06504612
202,0.06410094
203,0.063530624
204,0.064031854
205,0.062974505
206,0.0633797
207,0.06634724
208,0.06553184
209,0.06442626
210,0.064396314
211,0.06331801
212,0.062092442
213,0.061090115
214,0.060876705
215,0.061995476
216,0.061171412
217,0.06102071
218,0.060118236
219,0.059007693
220,0.05997277
221,0.06058554
222,0.06087405
223,0.060165215
224,0.059057724
225,0.059185825
226,0.058242477
227,0.059223562
228,0.059340138
229,0.058204465
230,0.06321121
231,0.062858224
232,0.061611522
233,0.060529515
234,0.060973346
235,0.06054216
236,0.060592838
237,0.06078036
238,0.059670303
239,0.06037674
240,0.060475167
241,0.059322715
242,0.058293674
243,0.05733506
244,0.059332486
245,0.058824565
246,0.058146894
247,0.05727092
248,0.0580123
249,0.05708046
250,0.05690008
251,0.056752447
252,0.05584143
253,0.05489624
254,0.054925557
255,0.055077817
256,0.05430743
257,0.0541616
258,0.053633362
259,0.05304421
260,0.05211993
261,0.05206526
262,0.0511077
263,0.050230008
264,0.050476875
265,0.049562015
266,0.048993073
267,0.048023343
268,0.04747164
269,0.04670915
270,0.04778475
271,0.04948812
272,0.048518468
273,0.04762028
274,0.047233455
275,0.04658554
276,0.04571468
277,0.046254024
278,0.04663183
279,0.047050577
280,0.0487555
281,0.04866989
282,0.047793895
283,0.049272235
284,0.048324414
285,0.047512427
286,0.046613004
287,0.04594234
288,0.053332534
289,0.052542638
290,0.05193355
291,0.051234115
292,0.050666187
293,0.04968332
294,0.04890216
295,0.048065398
296,0.04741941
297,0.04664334
298,0.04606734
299,0.045837022
300,0.045345116
