id,loss
0,0.9489948
1,0.89180404
2,0.78344196
3,0.7514897
4,0.7227204
5,0.66465944
6,0.5907788
7,0.5576109
8,0.51712763
9,0.4820219
10,0.46821815
11,0.45521885
12,0.44325176
13,0.43265578
14,0.41069165
15,0.4084669
16,0.40164608
17,0.39017895
18,0.373979
19,0.36297446
20,0.35148427
21,0.3467849
22,0.3337153
23,0.32657972
24,0.31694344
25,0.3027024
26,0.29304388
27,0.2883522
28,0.2782188
29,0.26785094
30,0.265859
31,0.25675645
32,0.25464314
33,0.24599339
34,0.23881426
35,0.23192675
36,0.22417073
37,0.21836878
38,0.2133926
39,0.20840369
40,0.20351078
41,0.20188314
42,0.19816509
43,0.19482538
44,0.19228196
45,0.19520961
46,0.19167219
47,0.18861504
48,0.18571891
49,0.18281588
50,0.1811182
51,0.17732862
52,0.17368029
53,0.17054501
54,0.16825953
55,0.16567902
56,0.16746369
57,0.16404991
58,0.15995854
59,0.157272
60,0.15699758
61,0.15371607
62,0.15033337
63,0.14773758
64,0.14628662
65,0.14707404
66,0.15130594
67,0.14936736
68,0.14736935
69,0.1469851
70,0.14782931
71,0.1485332
72,0.14851187
73,0.14533122
74,0.14495087
75,0.14294687
76,0.14541107
77,0.14514604
78,0.14296181
79,0.14351362
80,0.14316809
81,0.14342558
82,0.14243366
83,0.14587224
84,0.14590889
85,0.14430982
86,0.14316517
87,0.14131787
88,0.1437006
89,0.1478197
90,0.14529994
91,0.14509778
92,0.14312908
93,0.14286914
94,0.14217138
95,0.14005405
96,0.14168936
97,0.14109948
98,0.13955761
99,0.13860284
100,0.13762912
101,0.14111398
102,0.14036015
103,0.13949855
104,0.13722207
105,0.13641773
106,0.1357059
107,0.13575272
108,0.13590506
109,0.13465136
110,0.13440843
111,0.13448687
112,0.1334928
113,0.13163958
114,0.13558535
115,0.13335037
116,0.13162236
117,0.13237959
118,0.13154055
119,0.13124649
120,0.13185869
121,0.13195315
122,0.13005304
123,0.13143589
124,0.13149065
125,0.13107446
126,0.13180538
127,0.13223158
128,0.13487165
129,0.13470885
130,0.13456453
131,0.13273858
132,0.13250446
133,0.13359961
134,0.13513601
135,0.13318305
136,0.13454829
137,0.13483673
138,0.13344802
139,0.13231887
140,0.13178508
141,0.13068934
142,0.13010943
143,0.13115211
144,0.12940966
145,0.12749091
146,0.12727499
147,0.12715581
148,0.12611374
149,0.124869406
150,0.12455939
151,0.123190455
152,0.12164457
153,0.1285095
154,0.12968232
155,0.13210467
156,0.13082242
157,0.13073705
158,0.13073158
159,0.12881875
160,0.12915188
161,0.13075231
162,0.12932375
163,0.12757511
164,0.12567627
165,0.12617242
166,0.12969746
167,0.12941273
168,0.12958652
169,0.1278583
170,0.12663458
171,0.12670575
172,0.12576799
173,0.12782301
174,0.12660171
175,0.1289551
176,0.12730762
177,0.12608582
178,0.12461541
179,0.12383791
180,0.12276984
181,0.12482623
182,0.1255833
183,0.12347831
184,0.122688584
185,0.12315507
186,0.12304011
187,0.12207324
188,0.12069456
189,0.11917106
190,0.11880531
191,0.117545746
192,0.11952307
193,0.11891785
194,0.11734081
195,0.11547034
196,0.11627863
197,0.116301216
198,0.11580355
199,0.11602462
200,0.115659095
201,0.11400842
202,0.113413006
203,0.11313107
204,0.11391727
205,0.11293807
206,0.11181788
207,0.11134141
208,0.11072547
209,0.10916689
210,0.10878832
211,0.109412484
212,0.11177032
213,0.11040307
214,0.1108947
215,0.11135657
216,0.10980911
217,0.10972214
218,0.113609135
219,0.113767125
220,0.11456815
221,0.116239436
222,0.11502511
223,0.11375346
224,0.11244544
225,0.11165816
226,0.11232994
227,0.11272168
228,0.111415565
229,0.1105102
230,0.10946514
231,0.11054974
232,0.10930037
233,0.10906052
234,0.108573854
235,0.108770795
236,0.109412864
237,0.11297231
238,0.11352743
239,0.11306681
240,0.113089
241,0.11321511
242,0.1129318
243,0.11404123
244,0.113786936
245,0.11354948
246,0.1133723
247,0.11304949
248,0.11221628
249,0.11480638
250,0.11573748
251,0.114283405
252,0.11540773
253,0.11548216
254,0.11455856
255,0.113646485
256,0.11480701
257,0.11623087
258,0.116610326
259,0.117259085
260,0.116518
261,0.11628093
262,0.115902014
263,0.115716
264,0.1162648
265,0.117405236
266,0.11827844
267,0.11820078
268,0.11878013
269,0.118616894
270,0.11773223
271,0.116259925
272,0.11524013
273,0.11497117
274,0.115347356
275,0.11457261
276,0.11357345
277,0.1143201
278,0.11351137
279,0.11347688
280,0.11347461
281,0.11380929
282,0.114500366
283,0.11383
284,0.112234734
285,0.11261482
286,0.11090188
287,0.10925432
288,0.10935666
289,0.109649
290,0.109031774
291,0.11045774
292,0.11230016
293,0.11117041
294,0.11141445
295,0.11054801
296,0.108654864
297,0.108110234
298,0.10694127
299,0.105814986
300,0.10468883
301,0.10576873
302,0.106497124
303,0.10574412
304,0.10589199
305,0.10561762
306,0.104411475
307,0.10339983
308,0.10508174
309,0.10415271
310,0.10368165
311,0.106566094
312,0.11104033
313,0.112043075
314,0.110662006
315,0.11040284
316,0.11181513
317,0.114087194
318,0.11576633
319,0.11595908
320,0.11522421
321,0.115313105
322,0.11404521
