,id,fpr,tpr,TP,TN,FP,FN
10200,10200,1.0,0.56786126,9812.0,7276.0,17280.0,-17088.0
10201,10201,1.0,0.5679383,9813.0,7275.0,17280.0,-17088.0
10202,10202,1.0,0.5680154,9815.0,7273.0,17280.0,-17088.0
10203,10203,1.0,0.56809247,9816.0,7272.0,17280.0,-17088.0
10204,10204,1.0,0.56816953,9817.0,7271.0,17280.0,-17088.0
10205,10205,1.0,0.5682466,9819.0,7269.0,17280.0,-17088.0
10206,10206,1.0,0.5683237,9820.0,7268.0,17280.0,-17088.0
10207,10207,1.0,0.5684008,9821.0,7267.0,17280.0,-17088.0
10208,10208,1.0,0.56847787,9823.0,7265.0,17280.0,-17088.0
10209,10209,1.0,0.56855494,9824.0,7264.0,17280.0,-17088.0
10210,10210,1.0,0.568632,9825.0,7263.0,17280.0,-17088.0
10211,10211,1.0,0.5687091,9827.0,7261.0,17280.0,-17088.0
10212,10212,1.0,0.56878614,9828.0,7260.0,17280.0,-17088.0
10213,10213,1.0,0.5688632,9829.0,7259.0,17280.0,-17088.0
10214,10214,1.0,0.5689403,9831.0,7257.0,17280.0,-17088.0
10215,10215,1.0,0.56901735,9832.0,7256.0,17280.0,-17088.0
10216,10216,1.0,0.5690944,9833.0,7255.0,17280.0,-17088.0
10217,10217,1.0,0.5691715,9835.0,7253.0,17280.0,-17088.0
10218,10218,1.0,0.56924856,9836.0,7252.0,17280.0,-17088.0
10219,10219,1.0,0.5693256,9837.0,7251.0,17280.0,-17088.0
10220,10220,1.0,0.5694027,9839.0,7249.0,17280.0,-17088.0
10221,10221,1.0,0.56947976,9840.0,7248.0,17280.0,-17088.0
10222,10222,1.0,0.56955683,9841.0,7247.0,17280.0,-17088.0
10223,10223,1.0,0.5696339,9843.0,7245.0,17280.0,-17088.0
10224,10224,1.0,0.56971097,9844.0,7244.0,17280.0,-17088.0
10225,10225,1.0,0.56978804,9845.0,7243.0,17280.0,-17088.0
10226,10226,1.0,0.5698651,9847.0,7241.0,17280.0,-17088.0
10227,10227,1.0,0.5699422,9848.0,7240.0,17280.0,-17088.0
10228,10228,1.0,0.57001925,9849.0,7239.0,17280.0,-17088.0
10229,10229,1.0,0.5700963,9851.0,7237.0,17280.0,-17088.0
10230,10230,1.0,0.5701734,9852.0,7236.0,17280.0,-17088.0
10231,10231,1.0,0.5702505,9853.0,7235.0,17280.0,-17088.0
10232,10232,1.0,0.5703276,9855.0,7233.0,17280.0,-17088.0
10233,10233,1.0,0.57040465,9856.0,7232.0,17280.0,-17088.0
10234,10234,1.0,0.5704817,9857.0,7231.0,17280.0,-17088.0
10235,10235,1.0,0.5705588,9859.0,7229.0,17280.0,-17088.0
10236,10236,1.0,0.57063586,9860.0,7228.0,17280.0,-17088.0
10237,10237,1.0,0.5707129,9861.0,7227.0,17280.0,-17088.0
10238,10238,1.0,0.57079,9863.0,7225.0,17280.0,-17088.0
10239,10239,1.0,0.57086706,9864.0,7224.0,17280.0,-17088.0
10240,10240,1.0,0.57094413,9865.0,7223.0,17280.0,-17088.0
10241,10241,1.0,0.5710212,9867.0,7221.0,17280.0,-17088.0
10242,10242,1.0,0.57109827,9868.0,7220.0,17280.0,-17088.0
10243,10243,1.0,0.57117534,9869.0,7219.0,17280.0,-17088.0
10244,10244,1.0,0.5712524,9871.0,7217.0,17280.0,-17088.0
10245,10245,1.0,0.5713295,9872.0,7216.0,17280.0,-17088.0
10246,10246,1.0,0.57140654,9873.0,7215.0,17280.0,-17088.0
10247,10247,1.0,0.5714836,9875.0,7213.0,17280.0,-17088.0
10248,10248,1.0,0.5715607,9876.0,7212.0,17280.0,-17088.0
10249,10249,1.0,0.57163775,9877.0,7211.0,17280.0,-17088.0
10250,10250,1.0,0.5717148,9879.0,7209.0,17280.0,-17088.0
10251,10251,1.0,0.5717919,9880.0,7208.0,17280.0,-17088.0
10252,10252,1.0,0.57186896,9881.0,7207.0,17280.0,-17088.0
10253,10253,1.0,0.571946,9883.0,7205.0,17280.0,-17088.0
10254,10254,1.0,0.5720231,9884.0,7204.0,17280.0,-17088.0
10255,10255,1.0,0.5721002,9885.0,7203.0,17280.0,-17088.0
10256,10256,1.0,0.5721773,9887.0,7201.0,17280.0,-17088.0
10257,10257,1.0,0.57225436,9888.0,7200.0,17280.0,-17088.0
10258,10258,1.0,0.5723314,9889.0,7199.0,17280.0,-17088.0
10259,10259,1.0,0.5724085,9891.0,7197.0,17280.0,-17088.0
10260,10260,1.0,0.57248557,9892.0,7196.0,17280.0,-17088.0
10261,10261,1.0,0.57256263,9893.0,7195.0,17280.0,-17088.0
10262,10262,1.0,0.5726397,9895.0,7193.0,17280.0,-17088.0
10263,10263,1.0,0.5727168,9896.0,7192.0,17280.0,-17088.0
10264,10264,1.0,0.57279384,9897.0,7191.0,17280.0,-17088.0
10265,10265,1.0,0.5728709,9899.0,7189.0,17280.0,-17088.0
10266,10266,1.0,0.572948,9900.0,7188.0,17280.0,-17088.0
10267,10267,1.0,0.57302505,9901.0,7187.0,17280.0,-17088.0
10268,10268,1.0,0.5731021,9903.0,7185.0,17280.0,-17088.0
10269,10269,1.0,0.5731792,9904.0,7184.0,17280.0,-17088.0
10270,10270,1.0,0.57325625,9905.0,7183.0,17280.0,-17088.0
10271,10271,1.0,0.5733333,9907.0,7181.0,17280.0,-17088.0
10272,10272,1.0,0.5734104,9908.0,7180.0,17280.0,-17088.0
10273,10273,1.0,0.57348746,9909.0,7179.0,17280.0,-17088.0
10274,10274,1.0,0.5735645,9911.0,7177.0,17280.0,-17088.0
10275,10275,1.0,0.5736416,9912.0,7176.0,17280.0,-17088.0
10276,10276,1.0,0.57371867,9913.0,7175.0,17280.0,-17088.0
10277,10277,1.0,0.57379574,9915.0,7173.0,17280.0,-17088.0
10278,10278,1.0,0.5738728,9916.0,7172.0,17280.0,-17088.0
10279,10279,1.0,0.57394993,9917.0,7171.0,17280.0,-17088.0
10280,10280,1.0,0.574027,9919.0,7169.0,17280.0,-17088.0
10281,10281,1.0,0.5741041,9920.0,7168.0,17280.0,-17088.0
10282,10282,1.0,0.57418114,9921.0,7167.0,17280.0,-17088.0
10283,10283,1.0,0.5742582,9923.0,7165.0,17280.0,-17088.0
10284,10284,1.0,0.5743353,9924.0,7164.0,17280.0,-17088.0
10285,10285,1.0,0.57441235,9925.0,7163.0,17280.0,-17088.0
10286,10286,1.0,0.5744894,9927.0,7161.0,17280.0,-17088.0
10287,10287,1.0,0.5745665,9928.0,7160.0,17280.0,-17088.0
10288,10288,1.0,0.57464355,9929.0,7159.0,17280.0,-17088.0
10289,10289,1.0,0.5747206,9931.0,7157.0,17280.0,-17088.0
10290,10290,1.0,0.5747977,9932.0,7156.0,17280.0,-17088.0
10291,10291,1.0,0.57487476,9933.0,7155.0,17280.0,-17088.0
10292,10292,1.0,0.5749518,9935.0,7153.0,17280.0,-17088.0
10293,10293,1.0,0.5750289,9936.0,7152.0,17280.0,-17088.0
10294,10294,1.0,0.57510597,9937.0,7151.0,17280.0,-17088.0
10295,10295,1.0,0.57518303,9939.0,7149.0,17280.0,-17088.0
10296,10296,1.0,0.5752601,9940.0,7148.0,17280.0,-17088.0
10297,10297,1.0,0.5753372,9941.0,7147.0,17280.0,-17088.0
10298,10298,1.0,0.57541424,9943.0,7145.0,17280.0,-17088.0
10299,10299,1.0,0.5754913,9944.0,7144.0,17280.0,-17088.0
10300,10300,1.0,0.5755684,9945.0,7143.0,17280.0,-17088.0
10301,10301,1.0,0.57564545,9947.0,7141.0,17280.0,-17088.0
10302,10302,1.0,0.5757225,9948.0,7140.0,17280.0,-17088.0
10303,10303,1.0,0.57579964,9949.0,7139.0,17280.0,-17088.0
10304,10304,1.0,0.5758767,9951.0,7137.0,17280.0,-17088.0
10305,10305,1.0,0.5759538,9952.0,7136.0,17280.0,-17088.0
10306,10306,1.0,0.57603085,9953.0,7135.0,17280.0,-17088.0
10307,10307,1.0,0.5761079,9955.0,7133.0,17280.0,-17088.0
10308,10308,1.0,0.576185,9956.0,7132.0,17280.0,-17088.0
10309,10309,1.0,0.57626206,9957.0,7131.0,17280.0,-17088.0
10310,10310,1.0,0.5763391,9959.0,7129.0,17280.0,-17088.0
10311,10311,1.0,0.5764162,9960.0,7128.0,17280.0,-17088.0
10312,10312,1.0,0.57649326,9961.0,7127.0,17280.0,-17088.0
10313,10313,1.0,0.57657033,9963.0,7125.0,17280.0,-17088.0
10314,10314,1.0,0.5766474,9964.0,7124.0,17280.0,-17088.0
10315,10315,1.0,0.57672447,9965.0,7123.0,17280.0,-17088.0
10316,10316,1.0,0.57680154,9967.0,7121.0,17280.0,-17088.0
10317,10317,1.0,0.5768786,9968.0,7120.0,17280.0,-17088.0
10318,10318,1.0,0.5769557,9969.0,7119.0,17280.0,-17088.0
10319,10319,1.0,0.57703274,9971.0,7117.0,17280.0,-17088.0
10320,10320,1.0,0.5771098,9972.0,7116.0,17280.0,-17088.0
10321,10321,1.0,0.5771869,9973.0,7115.0,17280.0,-17088.0
10322,10322,1.0,0.57726395,9975.0,7113.0,17280.0,-17088.0
10323,10323,1.0,0.577341,9976.0,7112.0,17280.0,-17088.0
10324,10324,1.0,0.5774181,9977.0,7111.0,17280.0,-17088.0
10325,10325,1.0,0.57749516,9979.0,7109.0,17280.0,-17088.0
10326,10326,1.0,0.5775722,9980.0,7108.0,17280.0,-17088.0
10327,10327,1.0,0.57764935,9981.0,7107.0,17280.0,-17088.0
10328,10328,1.0,0.5777264,9983.0,7105.0,17280.0,-17088.0
10329,10329,1.0,0.5778035,9984.0,7104.0,17280.0,-17088.0
10330,10330,1.0,0.57788056,9985.0,7103.0,17280.0,-17088.0
10331,10331,1.0,0.57795763,9987.0,7101.0,17280.0,-17088.0
10332,10332,1.0,0.5780347,9988.0,7100.0,17280.0,-17088.0
10333,10333,1.0,0.57811177,9989.0,7099.0,17280.0,-17088.0
10334,10334,1.0,0.57818884,9991.0,7097.0,17280.0,-17088.0
10335,10335,1.0,0.5782659,9992.0,7096.0,17280.0,-17088.0
10336,10336,1.0,0.578343,9993.0,7095.0,17280.0,-17088.0
10337,10337,1.0,0.57842004,9995.0,7093.0,17280.0,-17088.0
10338,10338,1.0,0.5784971,9996.0,7092.0,17280.0,-17088.0
10339,10339,1.0,0.5785742,9997.0,7091.0,17280.0,-17088.0
10340,10340,1.0,0.57865125,9999.0,7089.0,17280.0,-17088.0
10341,10341,1.0,0.5787283,10000.0,7088.0,17280.0,-17088.0
10342,10342,1.0,0.5788054,10001.0,7087.0,17280.0,-17088.0
10343,10343,1.0,0.57888246,10003.0,7085.0,17280.0,-17088.0
10344,10344,1.0,0.5789595,10004.0,7084.0,17280.0,-17088.0
10345,10345,1.0,0.5790366,10005.0,7083.0,17280.0,-17088.0
10346,10346,1.0,0.57911366,10007.0,7081.0,17280.0,-17088.0
10347,10347,1.0,0.57919073,10008.0,7080.0,17280.0,-17088.0
10348,10348,1.0,0.5792678,10009.0,7079.0,17280.0,-17088.0
10349,10349,1.0,0.57934487,10011.0,7077.0,17280.0,-17088.0
