id,loss
0,0.8194602
1,0.82608104
2,0.80681735
3,0.79972476
4,0.77183545
5,0.75998396
6,0.75733113
7,0.7396255
8,0.7378166
9,0.7287309
10,0.72442913
11,0.7107922
12,0.6959011
13,0.6866613
14,0.6650534
15,0.6409143
16,0.6196886
17,0.60635984
18,0.589041
19,0.5821642
20,0.5648118
21,0.5581709
22,0.5445567
23,0.53839594
24,0.5205687
25,0.5110396
26,0.5024691
27,0.49621996
28,0.49037832
29,0.4790463
30,0.46795174
31,0.467283
32,0.45642206
33,0.45863062
34,0.45942566
35,0.44918782
36,0.44359678
37,0.43690726
38,0.4274093
39,0.42032915
40,0.41445634
41,0.40635625
42,0.40527594
43,0.39860296
44,0.38921148
45,0.3835962
46,0.3766556
47,0.3760792
48,0.3688262
49,0.36098957
50,0.35291624
51,0.34642977
52,0.34124774
53,0.33390898
54,0.32920212
55,0.32642236
56,0.31852683
57,0.3118597
58,0.30621785
59,0.29969075
60,0.29504153
61,0.29155603
62,0.28741705
63,0.2815258
64,0.27582058
65,0.2709668
66,0.26843148
67,0.26588666
68,0.26136765
69,0.2568252
70,0.25144318
71,0.24963336
72,0.24520212
73,0.24151295
74,0.24043265
75,0.23621643
76,0.23300521
77,0.22974023
78,0.22915147
79,0.22546023
80,0.22229826
81,0.21852212
82,0.21475393
83,0.21492966
84,0.21330105
85,0.20959996
86,0.20584798
87,0.20240429
88,0.19836675
89,0.19417173
90,0.19105053
91,0.18856639
92,0.18640378
93,0.18351558
94,0.1818184
95,0.18396606
96,0.18163979
97,0.17828467
98,0.17578298
99,0.17270632
100,0.17018647
101,0.16931278
102,0.16665965
103,0.16694075
104,0.16715641
105,0.16603854
106,0.16374189
107,0.16098116
108,0.15845115
109,0.15805726
110,0.15518846
111,0.15358315
112,0.15103938
113,0.14989364
114,0.14936443
115,0.14737606
116,0.14476891
117,0.14296985
118,0.14319995
119,0.14203584
120,0.14021745
121,0.13789603
122,0.13760997
123,0.1354814
124,0.13323367
125,0.13134229
126,0.12962161
127,0.12778562
128,0.12629297
129,0.12558822
130,0.12372593
131,0.122612976
132,0.12109871
133,0.12092096
134,0.12103265
135,0.11885303
136,0.11691319
137,0.11570483
138,0.11458077
139,0.11309243
140,0.111716576
141,0.11151611
142,0.110910684
143,0.109313264
144,0.1076992
145,0.10621508
146,0.105119474
147,0.103751644
148,0.103248216
149,0.1026277
150,0.1023364
151,0.10084634
152,0.10026417
153,0.09836108
154,0.09692722
155,0.09725858
156,0.09716361
157,0.097098716
