,id,fpr,tpr,TP,TN,FP,FN
10221,10221,1.0,0.6031905,10423.0,6767.0,17280.0,-17190.0
10222,10222,1.0,0.60326755,10424.0,6766.0,17280.0,-17190.0
10223,10223,1.0,0.6033446,10425.0,6765.0,17280.0,-17190.0
10224,10224,1.0,0.6034217,10427.0,6763.0,17280.0,-17190.0
10225,10225,1.0,0.60349876,10428.0,6762.0,17280.0,-17190.0
10226,10226,1.0,0.6035758,10429.0,6761.0,17280.0,-17190.0
10227,10227,1.0,0.6036529,10431.0,6759.0,17280.0,-17190.0
10228,10228,1.0,0.60372996,10432.0,6758.0,17280.0,-17190.0
10229,10229,1.0,0.60380703,10433.0,6757.0,17280.0,-17190.0
10230,10230,1.0,0.6038841,10435.0,6755.0,17280.0,-17190.0
10231,10231,1.0,0.60396117,10436.0,6754.0,17280.0,-17190.0
10232,10232,1.0,0.60403824,10437.0,6753.0,17280.0,-17190.0
10233,10233,1.0,0.6041153,10439.0,6751.0,17280.0,-17190.0
10234,10234,1.0,0.6041924,10440.0,6750.0,17280.0,-17190.0
10235,10235,1.0,0.60426944,10441.0,6749.0,17280.0,-17190.0
10236,10236,1.0,0.6043465,10443.0,6747.0,17280.0,-17190.0
10237,10237,1.0,0.6044235,10444.0,6746.0,17280.0,-17190.0
10238,10238,1.0,0.6045006,10445.0,6745.0,17280.0,-17190.0
10239,10239,1.0,0.60457766,10447.0,6743.0,17280.0,-17190.0
10240,10240,1.0,0.6046547,10448.0,6742.0,17280.0,-17190.0
10241,10241,1.0,0.6047318,10449.0,6741.0,17280.0,-17190.0
10242,10242,1.0,0.60480887,10451.0,6739.0,17280.0,-17190.0
10243,10243,1.0,0.60488594,10452.0,6738.0,17280.0,-17190.0
10244,10244,1.0,0.604963,10453.0,6737.0,17280.0,-17190.0
10245,10245,1.0,0.6050401,10455.0,6735.0,17280.0,-17190.0
10246,10246,1.0,0.60511714,10456.0,6734.0,17280.0,-17190.0
10247,10247,1.0,0.6051942,10457.0,6733.0,17280.0,-17190.0
10248,10248,1.0,0.6052713,10459.0,6731.0,17280.0,-17190.0
10249,10249,1.0,0.60534835,10460.0,6730.0,17280.0,-17190.0
10250,10250,1.0,0.6054254,10461.0,6729.0,17280.0,-17190.0
10251,10251,1.0,0.6055025,10463.0,6727.0,17280.0,-17190.0
10252,10252,1.0,0.60557956,10464.0,6726.0,17280.0,-17190.0
10253,10253,1.0,0.6056566,10465.0,6725.0,17280.0,-17190.0
10254,10254,1.0,0.60573363,10467.0,6723.0,17280.0,-17190.0
10255,10255,1.0,0.6058107,10468.0,6722.0,17280.0,-17190.0
10256,10256,1.0,0.6058878,10469.0,6721.0,17280.0,-17190.0
10257,10257,1.0,0.60596484,10471.0,6719.0,17280.0,-17190.0
10258,10258,1.0,0.6060419,10472.0,6718.0,17280.0,-17190.0
10259,10259,1.0,0.606119,10473.0,6717.0,17280.0,-17190.0
10260,10260,1.0,0.60619605,10475.0,6715.0,17280.0,-17190.0
10261,10261,1.0,0.6062731,10476.0,6714.0,17280.0,-17190.0
10262,10262,1.0,0.6063502,10477.0,6713.0,17280.0,-17190.0
10263,10263,1.0,0.60642725,10479.0,6711.0,17280.0,-17190.0
10264,10264,1.0,0.6065043,10480.0,6710.0,17280.0,-17190.0
10265,10265,1.0,0.6065814,10481.0,6709.0,17280.0,-17190.0
10266,10266,1.0,0.60665846,10483.0,6707.0,17280.0,-17190.0
10267,10267,1.0,0.6067355,10484.0,6706.0,17280.0,-17190.0
10268,10268,1.0,0.6068126,10485.0,6705.0,17280.0,-17190.0
10269,10269,1.0,0.60688967,10487.0,6703.0,17280.0,-17190.0
10270,10270,1.0,0.60696673,10488.0,6702.0,17280.0,-17190.0
10271,10271,1.0,0.6070438,10489.0,6701.0,17280.0,-17190.0
10272,10272,1.0,0.6071208,10491.0,6699.0,17280.0,-17190.0
10273,10273,1.0,0.6071979,10492.0,6698.0,17280.0,-17190.0
10274,10274,1.0,0.60727495,10493.0,6697.0,17280.0,-17190.0
10275,10275,1.0,0.607352,10495.0,6695.0,17280.0,-17190.0
10276,10276,1.0,0.6074291,10496.0,6694.0,17280.0,-17190.0
10277,10277,1.0,0.60750616,10497.0,6693.0,17280.0,-17190.0
10278,10278,1.0,0.6075832,10499.0,6691.0,17280.0,-17190.0
10279,10279,1.0,0.6076603,10500.0,6690.0,17280.0,-17190.0
10280,10280,1.0,0.60773736,10501.0,6689.0,17280.0,-17190.0
10281,10281,1.0,0.60781443,10503.0,6687.0,17280.0,-17190.0
10282,10282,1.0,0.6078915,10504.0,6686.0,17280.0,-17190.0
10283,10283,1.0,0.60796857,10505.0,6685.0,17280.0,-17190.0
10284,10284,1.0,0.60804564,10507.0,6683.0,17280.0,-17190.0
10285,10285,1.0,0.6081227,10508.0,6682.0,17280.0,-17190.0
10286,10286,1.0,0.6081998,10509.0,6681.0,17280.0,-17190.0
10287,10287,1.0,0.60827684,10511.0,6679.0,17280.0,-17190.0
10288,10288,1.0,0.6083539,10512.0,6678.0,17280.0,-17190.0
10289,10289,1.0,0.6084309,10513.0,6677.0,17280.0,-17190.0
10290,10290,1.0,0.608508,10515.0,6675.0,17280.0,-17190.0
10291,10291,1.0,0.60858506,10516.0,6674.0,17280.0,-17190.0
10292,10292,1.0,0.6086621,10517.0,6673.0,17280.0,-17190.0
10293,10293,1.0,0.6087392,10519.0,6671.0,17280.0,-17190.0
10294,10294,1.0,0.60881627,10520.0,6670.0,17280.0,-17190.0
10295,10295,1.0,0.60889333,10521.0,6669.0,17280.0,-17190.0
10296,10296,1.0,0.6089704,10523.0,6667.0,17280.0,-17190.0
10297,10297,1.0,0.6090475,10524.0,6666.0,17280.0,-17190.0
10298,10298,1.0,0.60912454,10525.0,6665.0,17280.0,-17190.0
10299,10299,1.0,0.6092016,10527.0,6663.0,17280.0,-17190.0
